D_R	poly_id	objectid	geoid	Violent	Property	SqMi	VCdensity	vclag	PCdensity	pclag	TractID	Id2	Total_Pop	PAIProp	OccuProp	OwnerProp	MandFHH_ch	ForeignPro	EthnHerter	HispProp	Unemployed_Fixed	Inc75K_	BAup	SSIProp	BelowProp	SameProp	Shape_Leng	Shape_Area	FAC1_1	FAC2_1	FAC3_1
 	240	240	17031210400	12	68	0.162023646	74.06326356	32.25	419.6918268	111	17031210400	17031210400	2780	0.035087719	0.176779026	0.457172343	0.188925081	0.320863309	0.396579628	0.646402878	0.039277652	0.274509804	0.226304579	0.035087719	0.187822497	0.844122966	8917.090772	4516941.945	-0.041300733	1.181678977	-0.078339767
 	241	241	17031210501	26	110	0.120881542	215.086601	34	909.9817733	115.3333333	17031210501	17031210501	3500	0.112082671	0.164281929	0.209856916	0.247237569	0.469714286	0.242348327	0.634571429	0.063935005	0.219395866	0.247680516	0.023847377	0.19554849	0.882251082	8672.55524	3369970.502	0.313912259	1.756057076	-0.856968791
 	242	242	17031210502	26	70	0.13357187	194.6517637	32.6	524.0624407	106.8	17031210502	17031210502	4653	0.06350314	0.135412027	0.28611305	0.207502931	0.372662798	0.223872815	0.678701913	0.046887853	0.234473133	0.249328859	0.026517795	0.248429867	0.870825039	8319.377081	3723755.114	0.271634448	1.54066778	-0.518183172
 	243	243	17031210601	17	60	0.105659574	160.8940798	39.75	567.861458	135.25	17031210601	17031210601	2725	0.062365591	0.128988459	0.444086022	0.038391225	0.388623853	0.408794546	0.653211009	0.028846154	0.346236559	0.30338213	0.041935484	0.139784946	0.933211009	9084.204542	2945608.098	-0.174098263	1.364891309	0.439219197
 	244	244	17031210602	44	98	0.146991997	299.3360238	26.5714286	666.702962	95	17031210602	17031210602	4032	0.036569149	0.133333333	0.392952128	0.11750306	0.301587302	0.345240617	0.563988095	0.025740796	0.388962766	0.332311883	0.051861702	0.182180851	0.860231272	9087.697135	4097885.306	-0.219283265	0.966709997	-0.069337409
 	245	245	17031210700	19	61	0.192013813	98.95121432	30	317.6854776	113	17031210700	17031210700	4253	0.071563089	0.167682927	0.362837414	0.08	0.192099694	0.288897523	0.594639078	0.049826188	0.371625863	0.346557377	0.06779661	0.173258004	0.827309237	9378.90221	5353016.482	-0.169508653	0.585363874	-0.27307569
 	246	246	17031210800	10	25	0.062909201	158.9592587	12.8	397.3981467	69.8	17031210800	17031210800	1081	0.007936508	0.162087912	0.394179894	0.142222222	0.34320074	0.351024037	0.545790934	0.017857143	0.386243386	0.423027167	0.015873016	0.023809524	0.708719852	6691.854089	1753800.862	-0.866047332	1.210810415	-0.801107675
 	247	247	17031210900	10	39	0.220301621	45.39231244	18.1666667	177.0300185	123.1666667	17031210900	17031210900	2952	0.056587838	0.187607573	0.345439189	0.264566929	0.196138211	0.275593553	0.411585366	0.023100844	0.42652027	0.481770833	0.019425676	0.121621622	0.895368782	9997.700848	6141632.137	-0.457095366	0.36411581	-0.339795187
 	248	248	17031220300	8	69	0.125908401	63.53825418	21.8571429	548.0174423	127	17031220300	17031220300	2177	0.015367728	0.189524466	0.429198683	0.159036145	0.106109325	0.345371887	0.312815802	0.048017867	0.569703622	0.636363636	0.020856202	0.07244786	0.790018832	7959.09044	3510110.731	-1.157449185	-0.144757124	-0.441090545
 	249	249	17031220400	11	80	0.127241706	86.44964254	17.5	628.724673	79.125	17031220400	17031220400	2569	0	0.305681818	0.393382353	0.05313093	0.191903464	0.231323831	0.276372129	0.009271523	0.621323529	0.593170732	0.023897059	0.044117647	0.846030473	7985.652837	3547280.987	-1.452663248	-0.104595909	-0.331263501
 	250	250	17031220500	17	106	0.129316212	131.4607016	30.2857143	819.6961393	97	17031220500	17031220500	2552	0	0.285326087	0.425478768	0.064301552	0.136363636	0.257213287	0.186128527	0.019693654	0.537052456	0.720372184	0.026644463	0.070774355	0.742590337	8118.430309	3605114.673	-1.482484444	-0.386577385	-0.781877127
 	251	251	17031220601	10	35	0.073020555	136.9477412	31.3333333	479.3170941	88	17031220601	17031220601	1893	0.018759019	0.233122363	0.304473304	0.281879195	0.143687269	0.303820426	0.482831484	0.024038462	0.422799423	0.488425926	0.043290043	0.200577201	0.845899835	7459.221209	2035688.084	-0.344731916	0.175701302	-0.622676134
 	252	252	17031220602	55	163	0.179462021	306.4715293	23.4444444	908.2701687	77.5555556	17031220602	17031220602	5164	0.027707809	0.183145322	0.247691016	0.166823751	0.079783114	0.307832753	0.380712626	0.038153987	0.321998321	0.483316222	0.054995802	0.205709488	0.75580242	10773.19625	5003093.99	-0.30858329	0.025498599	-1.032627564
 	253	253	17031220701	21	64	0.102852968	204.174953	28.6	622.2474758	80	17031220701	17031220701	3337	0.048076923	0.121676892	0.389423077	0.215805471	0.195984417	0.349281299	0.697033263	0.046568627	0.457692308	0.341848583	0	0.099038462	0.766454352	7311.776967	2867364.726	-0.552492529	1.054699684	-0.593351715
 	254	254	17031220702	26	95	0.222086786	117.0713507	26	427.7607045	76.7	17031220702	17031220702	3853	0.04972805	0.076500229	0.328671329	0.193050193	0.221645471	0.376933813	0.735790293	0.023011844	0.344988345	0.279483756	0.028749029	0.12043512	0.827388701	12617.96573	6191399.485	-0.102138642	1.249610267	-0.322589976
 	255	255	17031220901	33	49	0.113239817	291.4169308	21.2	432.7099882	44	17031220901	17031220901	2965	0.114285714	0.098396501	0.318367347	0.279857398	0.149409781	0.582021163	0.709274874	0.055950266	0.286734694	0.183279743	0.140816327	0.303061224	0.901054063	7792.755995	3156932.294	0.954007147	0.529037735	-0.05752206
 	256	256	17031220902	25	56	0.127533223	196.0273526	22.1428571	439.1012698	56	17031220902	17031220902	2943	0.032494759	0.109300747	0.365828092	0.20071048	0.245667686	0.270542159	0.801223242	0.032814472	0.300838574	0.18663947	0.093291405	0.163522013	0.926409904	8192.704333	3555407.972	0.267269318	1.19853821	0.25602412
 	257	257	17031221000	27	51	0.084962499	317.7872639	21.125	600.2648317	49.625	17031221000	17031221000	2962	0.017664377	0.152553763	0.375858685	0.23580786	0.225860905	0.407596036	0.645172181	0.07444394	0.291462218	0.373758495	0.043179588	0.235525025	0.870210563	7108.251297	2368609.05	-0.125158819	0.975253052	-0.409867123
 	258	258	17031221100	34	99	0.169904299	200.1126528	20.25	582.6809597	64.75	17031221100	17031221100	5296	0.033742331	0.160135135	0.310838446	0.275346852	0.211669184	0.448087923	0.438632931	0.03204709	0.36605317	0.437394722	0.086912065	0.238752556	0.824272588	8890.975439	4736641.062	0.035214369	0.326926629	-0.589545811
 	259	259	17031221200	14	70	0.127578629	109.7362473	23.625	548.6812366	81.25	17031221200	17031221200	3249	0	0.237566393	0.364365971	0.170774648	0.153893506	0.353609572	0.386580486	0.036062027	0.53611557	0.590554593	0.032102729	0.08988764	0.858914729	8003.679991	3556673.827	-1.024106742	0.067282901	-0.379889559
 	260	260	17031221300	35	108	0.127457328	274.601708	14.875	847.3424132	78.125	17031221300	17031221300	2803	0.022290546	0.226077813	0.195234435	0.065306122	0.220478059	0.363284254	0.393150196	0.046190288	0.431975404	0.552175948	0.039200615	0.141429669	0.778533095	8000.428255	3553292.163	-0.839740402	0.470118823	-1.206793749
 	261	261	17031221400	27	155	0.137081446	196.9631981	17.3333333	1130.714656	77.1666667	17031221400	17031221400	3067	0.020423601	0.210887949	0.421331316	0.105263158	0.171503097	0.305125005	0.487447017	0.020490157	0.452344932	0.529764652	0.017397882	0.10892587	0.764508554	9442.709908	3821596.096	-0.931880887	0.39521123	-0.580968825
 	262	262	17031221500	17	88	0.117725622	144.4035694	22.3333333	747.5008298	143.3333333	17031221500	17031221500	2783	0.014461316	0.172331544	0.279826464	0.099815157	0.196550485	0.277926697	0.301113906	0.034511435	0.342010123	0.481980026	0.064352856	0.148951555	0.76192223	7600.617942	3281988.847	-0.507029605	0.253295618	-0.838796208
 	263	263	17031221600	19	79	0.126472567	150.2302082	23.2	624.6413921	145.2	17031221600	17031221600	3025	0.013015184	0.27463802	0.529284165	0.09077381	0.059834711	0.241715511	0.209256198	0.019668338	0.66955893	0.791827957	0.012292119	0.089660159	0.800680272	7870.543604	3525838.694	-1.588838776	-0.741279035	-0.2424874
 	264	264	17031222200	12	71	0.089219258	134.5001105	20	795.7923203	97.5714286	17031222200	17031222200	2123	0.025028441	0.316631872	0.497155859	0.017676768	0.102213848	0.262442233	0.107866227	0.033772181	0.724687144	0.839925834	0.022753129	0.040955631	0.826442308	6838.944399	2487280.201	-1.813243117	-0.895423148	-0.208999422
 	265	265	17031222500	8	26	0.061164833	130.7941115	20.6666667	425.0808622	80.1666667	17031222500	17031222500	1622	0.009920635	0.172228202	0.329365079	0.141975309	0.286683107	0.213700794	0.635635019	0.04862119	0.408730159	0.370719178	0	0.257936508	0.86338116	5225.759227	1705170.863	-0.424158014	1.186865638	-0.511431159
 	266	266	17031222600	9	27	0.062010166	145.1374914	19.1428571	435.4124742	58.8571429	17031222600	17031222600	1517	0	0.210377358	0.34643377	0.082524272	0.137771918	0.373256032	0.375082399	0.046636086	0.42503639	0.535344828	0.080058224	0.116448326	0.72	5266.312662	1728737.309	-0.939208531	0.123057701	-1.01800272
 	267	267	17031222700	20	41	0.087326609	229.0252687	15.875	469.5018008	45.625	17031222700	17031222700	2692	0.045990566	0.095700416	0.288915094	0.236190476	0.163447251	0.343286144	0.55423477	0.04028436	0.396226415	0.347058824	0.08254717	0.180424528	0.832526982	6295.507336	2434516.387	0.065011483	0.528926014	-0.383436202
 	268	268	17031222800	10	25	0.043006565	232.5226398	22.125	581.3065996	46.75	17031222800	17031222800	972	0.044117647	0.080275229	0.238235294	0.407407407	0.266460905	0.371371657	0.790123457	0.0066313	0.167647059	0.296684119	0.105882353	0.176470588	0.892895016	4489.22445	1198949.423	0.779185442	1.230570109	-0.3212164
 	269	269	17031222900	16	28	0.084320482	189.7522368	25.6666667	332.0664145	56.6666667	17031222900	17031222900	926	0	0.118055556	0.553333333	0.207253886	0.156587473	0.480654852	0.744060475	0.046511628	0.253333333	0.152091255	0.103333333	0.2	0.805615551	6455.952976	2350710.712	0.176276793	0.791195395	0.266580304
 	270	270	17031230100	9	39	0.064225547	140.1311527	30	607.234995	59.3333333	17031230100	17031230100	1753	0.050675676	0.125140924	0.243243243	0.371841155	0.150028523	0.65805437	0.505989732	0.049715909	0.293918919	0.321849501	0.094594595	0.228040541	0.764167144	5392.291487	1790498.341	0.404238047	0.378563511	-0.9413338
 	271	271	17031230200	14	36	0.082242503	170.2282823	28.6666667	437.7298687	57.6666667	17031230200	17031230200	2131	0.013864818	0.192267503	0.275563258	0.286374134	0.244486157	0.705718207	0.704364148	0.073852295	0.263431542	0.136869119	0.091854419	0.26169844	0.838004751	6125.640699	2292780.222	0.242531379	1.113545265	-0.783397721
 	272	272	17031230300	10	18	0.041113183	243.2309875	33.8571429	437.8157776	73.8571429	17031230300	17031230300	1033	0.022813688	0.065274151	0.323193916	0.088785047	0.283639884	0.477768021	0.902226525	0.038575668	0.258555133	0.145299145	0.068441065	0.247148289	0.947162427	4397.99462	1146165.164	0.385917469	1.670885243	0.307800617
 	273	273	17031230400	23	52	0.129902457	177.0559273	47	400.3003574	107.875	17031230400	17031230400	2371	0.014619883	0.055555556	0.502923977	0.237894737	0.364824968	0.553240593	0.868831717	0.085669782	0.308479532	0.175046555	0.040935673	0.179824561	0.84087969	8022.80315	3621458.174	0.10639453	1.835024939	0.191218341
 	274	274	17031230500	53	201	0.201594327	262.9042234	57.3333333	997.0518661	140.8333333	17031230500	17031230500	3729	0.016903915	0.081237911	0.25	0.238151659	0.304907482	0.570052543	0.845534996	0.038368476	0.179715302	0.116946161	0.105871886	0.338078292	0.924342105	11044.23815	5620104.807	0.833012312	1.584818052	-0.183642658
 	275	275	17031230600	145	254	0.392037357	369.862712	75.4285714	647.8974403	163.7142857	17031230600	17031230600	6606	0.06092437	0.114774115	0.24684874	0.288652482	0.196942174	0.635372627	0.668483197	0.134607219	0.204831933	0.109270561	0.098214286	0.329306723	0.840867159	13548.67245	10929330.53	0.795578165	0.929865881	-0.636563453
 	276	276	17031230700	91	191	0.25030275	363.5597295	70.75	763.0759157	131.75	17031230700	17031230700	5677	0.020357804	0.147271268	0.434916718	0.190361446	0.288532676	0.552336362	0.857495156	0.034302759	0.208513263	0.120143455	0.055521283	0.193090685	0.863742585	10585.62974	6978012.267	0.164549837	1.557741892	-0.019955977
 	277	277	17031230800	18	43	0.078921785	228.0739075	66.1428571	544.8432234	113.8571429	17031230800	17031230800	1359	0.028901734	0.065079365	0.583815029	0.115942029	0.181751288	0.569402685	0.868285504	0.089694656	0.447976879	0.151190476	0.092485549	0.112716763	0.941964286	7928.099253	2200204.303	-0.03758265	1.014802202	1.173965415
 	278	278	17031230900	61	129	0.174430962	349.7085579	33	739.547606	64.8333333	17031230900	17031230900	5330	0.028384279	0.068376068	0.271834061	0.257197697	0.197560976	0.682438074	0.592870544	0.071268378	0.27128821	0.297337721	0.116266376	0.307860262	0.855313456	9347.743887	4862836.665	0.556248201	0.723816518	-0.394781785
 	279	279	17031231100	26	39	0.068102419	381.7779241	105.6	572.6668862	166.2	17031231100	17031231100	1348	0.041436464	0.052631579	0.439226519	0.32780083	0.176557864	0.590838499	0.392433234	0.168032787	0.279005525	0.119635891	0.069060773	0.248618785	0.79969651	7943.266221	1898578.872	0.451479237	0.493205868	-0.122748035
 	280	280	17031231200	167	209	0.253549286	658.6490646	95.1666667	824.2973323	165.6666667	17031231200	17031231200	6138	0.045604396	0.123311547	0.317582418	0.262383901	0.183773216	0.579663636	0.43597263	0.076957797	0.187362637	0.105439331	0.114835165	0.313736264	0.782110092	10631.70477	7068520.138	0.741412286	0.420806565	-0.522473658
 	281	281	17031231500	167	229	0.38639298	432.2024692	88	592.6608709	134.625	17031231500	17031231500	6699	0.031521739	0.116864608	0.386956522	0.341103341	0.056724884	0.226077282	0.103149724	0.066837539	0.161413043	0.044164038	0.217934783	0.404347826	0.769517838	13399.84218	10771974.96	1.300418678	-0.843163432	-0.14162954
 	282	282	17031240200	8	37	0.064128528	124.7494726	31.3333333	576.9663106	199.8333333	17031240200	17031240200	1592	0.010075567	0.292402827	0.508816121	0.050909091	0.10678392	0.198105793	0.134422111	0.013708514	0.682619647	0.738834217	0.09697733	0.123425693	0.755339806	5347.081207	1787793.594	-1.413409904	-0.931872433	-0.427671504
 	283	283	17031240300	20	60	0.064230515	311.3784803	30.3333333	934.1354409	218.6666667	17031240300	17031240300	1251	0	0.298490128	0.495784148	0.092307692	0.121502798	0.281111002	0.040767386	0.020153551	0.765598651	0.819517314	0.018549747	0.053962901	0.732888147	5385.868502	1790636.813	-1.851382459	-0.906191241	-0.575562622
 	284	284	17031240500	35	193	0.090255627	387.7874565	24.6	2138.370832	149.3	17031240500	17031240500	2294	0	0.269334776	0.745067088	0.016032064	0.134263296	0.262967189	0.094158675	0.003931204	0.820047356	0.896354167	0	0.037884767	0.730563003	7156.874326	2516172.405	-2.210936259	-0.848392629	0.06088071
 	285	285	17031240600	6	32	0.063855631	93.961956	24.5714286	501.130432	101.4285714	17031240600	17031240600	1644	0.006451613	0.232361242	0.579032258	0.182370821	0.159367397	0.310132399	0.364355231	0.054783951	0.617741935	0.615180936	0.024193548	0.069354839	0.831460674	5340.966669	1780185.705	-1.318406129	-0.054564266	-0.018773915
 	286	286	17031240700	13	29	0.064045296	202.9813403	28.6666667	452.8045284	80.6666667	17031240700	17031240700	1652	0.031104199	0.201912859	0.3437014	0.25	0.161622276	0.406729095	0.501815981	0.04996215	0.471228616	0.489667565	0.051321928	0.208398134	0.818688119	5352.221288	1785473.235	-0.431015064	0.28302827	-0.670098169
 	287	287	17031240800	14	29	0.065189557	214.7583227	22.5714286	444.8565256	58.7142857	17031240800	17031240800	1587	0.023584906	0.149411765	0.328616352	0.280405405	0.183364839	0.439181138	0.5910523	0.06041828	0.286163522	0.370766488	0.06918239	0.273584906	0.808253968	5411.779596	1817373.287	0.088963784	0.681728151	-0.74356597
 	288	288	17031240900	62	94	0.386252871	160.5166062	33.3333333	243.3638867	80.7777778	17031240900	17031240900	1015	0.07554672	0.130275229	0.254473161	0.306010929	0.190147783	0.72192094	0.425615764	0.038641686	0.262425447	0.387984981	0.095427435	0.324055666	0.785221675	13358.09807	10768068.97	0.521698402	0.305935242	-0.956096634
 	289	289	17031241000	32	104	0.080122204	399.3899103	30.3333333	1298.017208	78.6666667	17031241000	17031241000	2220	0.113445378	0.205799813	0.284313725	0.342245989	0.09009009	0.596134648	0.486036036	0.039215686	0.361344538	0.421423538	0.114845938	0.270308123	0.831133364	6008.422084	2233669.926	0.465270182	-0.232750026	-0.685141784
 	290	290	17031241100	33	133	0.127730466	258.3565312	27.625	1041.255111	107.125	17031241100	17031241100	3904	0.004490058	0.156142365	0.304041052	0.286219081	0.097079918	0.537699485	0.386782787	0.061519903	0.529826812	0.565292096	0.02629891	0.169980757	0.72634871	7998.440661	3560906.766	-0.759221207	0.094707361	-1.140197432
 	291	291	17031241200	22	88	0.126691467	173.650211	22.8571429	694.6008441	117.1428571	17031241200	17031241200	1862	0.042936288	0.285028022	0.332409972	0.066860465	0.174006445	0.370714938	0.223952739	0.009785933	0.612188366	0.670547945	0.074792244	0.108033241	0.708951126	7976.097787	3531941.269	-1.12229022	-0.438475148	-1.023039504
 	292	292	17031241300	5	91	0.063355746	78.91944037	37.8	1436.333815	219	17031241300	17031241300	2031	0.063553826	0.305891848	0.426718547	0.161094225	0.065484983	0.50108498	0.208271787	0.049970606	0.73540856	0.757093426	0.003891051	0.070038911	0.742416452	6642.811595	1766249.758	-1.380273399	-0.877744263	-0.650525315
 	293	293	17031241400	75	572	0.200209521	374.6075598	26.2	2857.006989	138.9	17031241400	17031241400	5089	0	0.308522727	0.29991715	0.156321839	0.108272745	0.31661248	0.09648261	0.011627907	0.631731566	0.787463271	0.028169014	0.13918807	0.805756844	10477.26777	5581498.775	-1.362245956	-0.728956143	-0.950030216
 	294	294	17031241500	29	236	0.116802684	248.2819658	37.2857143	2020.501515	229.8571429	17031241500	17031241500	2911	0.021529324	0.347027972	0.404602821	0.165975104	0.101339746	0.307038619	0.18069392	0.02170418	0.669636229	0.830795262	0	0.077951002	0.692201992	8658.149492	3256258.921	-1.806197195	-0.608195066	-1.401848996
 	295	295	17031241600	48	159	0.113490415	422.9432074	37.6666667	1400.999374	274	17031241600	17031241600	3526	0.03101737	0.281632653	0.253101737	0.108247423	0.175553035	0.433230143	0.278502552	0.043161094	0.592431762	0.723449751	0	0.07382134	0.706723891	7511.955086	3163918.521	-1.430352028	-0.018208183	-1.475633863
